################################################################ 
# abuse.ch URLhaus Database Dump (CSV - online URLs only)      # 
# Last updated: 2025-12-14 03:49:09 (UTC)                      # 
#                                                              # 
# Terms Of Use: https://urlhaus.abuse.ch/api/                  # 
# For questions please contact urlhaus [at] abuse.ch           # 
################################################################ 
# 
# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter 
"3655312","2025-10-04 05:00:30","http://115.96.25.65/Video.lnk","online","2025-12-13 23:28:58","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655312/","Riordz"
"3655313","2025-10-04 05:00:30","http://70.95.233.160:8010/Photo.scr","online","2025-12-13 22:52:38","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655313/","Riordz"
"3655314","2025-10-04 05:00:30","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2024-03-15/info.zip","online","2025-12-14 01:16:31","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655314/","Riordz"
"3655311","2025-10-04 05:00:29","http://177.70.102.228:8070/TmpFTP/01/Carta%20de%20Corre%C3%A7%C3%A3o/2022-03-15/info.zip","online","2025-12-14 00:39:44","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655311/","Riordz"
"3655309","2025-10-04 05:00:28","http://186.235.86.129/AV.scr","online","2025-12-14 00:42:44","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655309/","Riordz"
"3655306","2025-10-04 05:00:13","http://122.179.136.112/Video.lnk","online","2025-12-14 02:37:51","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655306/","Riordz"
"3655302","2025-10-04 05:00:07","http://1.64.40.207/Video.scr","online","2025-12-13 23:38:21","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655302/","Riordz"
"3655300","2025-10-04 05:00:06","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000596/Consulta%20Geral/2025-04-22/info.zip","online","2025-12-14 00:14:57","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655300/","Riordz"
"3655295","2025-10-04 04:59:56","http://141.155.36.213:41790/Video.lnk","online","2025-12-14 00:58:25","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655295/","Riordz"
"3655296","2025-10-04 04:59:56","http://87.200.95.114/info.zip","online","2025-12-14 01:13:54","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3655296/","Riordz"
"3655294","2025-10-04 04:59:54","http://74.64.155.4:9090/AV.lnk","online","2025-12-13 23:04:41","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655294/","Riordz"
"3655293","2025-10-04 04:59:53","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2023-10-17/info.zip","online","2025-12-13 22:50:47","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655293/","Riordz"
"3655291","2025-10-04 04:59:51","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000677/Consulta%20Geral/2025-03-20/info.zip","online","2025-12-13 23:39:12","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655291/","Riordz"
"3655286","2025-10-04 04:59:48","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000162/Consulta%20Geral/2025-03-18/info.zip","online","2025-12-13 23:55:11","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655286/","Riordz"
"3655280","2025-10-04 04:59:44","http://72.132.64.183/AV.lnk","online","2025-12-13 22:59:53","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655280/","Riordz"
"3655279","2025-10-04 04:59:43","http://138.36.2.110:79/AV.scr","online","2025-12-13 23:55:57","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655279/","Riordz"
"3655274","2025-10-04 04:59:41","http://177.70.102.228:8070/TmpFTP/01/Consulta/2024-02-28/info.zip","online","2025-12-13 23:43:51","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655274/","Riordz"
"3655275","2025-10-04 04:59:41","http://1.64.40.207/Photo.lnk","online","2025-12-14 01:13:41","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655275/","Riordz"
"3655276","2025-10-04 04:59:41","http://93.55.251.246:78/info.zip","online","2025-12-13 23:47:44","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3655276/","Riordz"
"3655272","2025-10-04 04:59:38","http://188.82.127.68/Photo.lnk","online","2025-12-14 00:26:45","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655272/","Riordz"
"3655267","2025-10-04 04:59:35","http://103.8.164.18/AV.scr","online","2025-12-13 23:09:34","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655267/","Riordz"
"3655266","2025-10-04 04:59:29","http://115.96.25.65/Photo.lnk","online","2025-12-14 00:45:07","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655266/","Riordz"
"3655262","2025-10-04 04:59:25","http://45.179.225.75:79/Photo.lnk","online","2025-12-14 01:09:40","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655262/","Riordz"
"3655259","2025-10-04 04:59:22","http://80.11.25.16:41800/AV.lnk","online","2025-12-13 23:50:54","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655259/","Riordz"
"3655257","2025-10-04 04:59:21","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2020-01-08/info.zip","online","2025-12-13 23:53:29","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655257/","Riordz"
"3655252","2025-10-04 04:59:16","http://87.200.95.114/Photo.lnk","online","2025-12-13 22:54:34","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655252/","Riordz"
"3655253","2025-10-04 04:59:16","http://188.82.127.68/AV.lnk","online","2025-12-14 00:59:24","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655253/","Riordz"
"3655254","2025-10-04 04:59:16","http://152.230.116.253/AV.scr","online","2025-12-14 00:50:06","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655254/","Riordz"
"3655245","2025-10-04 04:59:10","http://177.70.102.228:8070/TmpFTP/Disponibilidade%20de%20Servi%C3%A7o/SP/info.zip","online","2025-12-14 00:58:30","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655245/","Riordz"
"3655236","2025-10-04 04:59:02","http://72.219.74.233:8080/AV.lnk","online","2025-12-14 00:41:48","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655236/","Riordz"
"3655230","2025-10-04 04:58:58","http://64.234.95.70/Video.lnk","online","2025-12-13 23:06:33","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655230/","Riordz"
"3655231","2025-10-04 04:58:58","http://201.16.194.227:2550/TmpFTP/02/Cancelamento/2019-09-24/info.zip","online","2025-12-13 23:47:45","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655231/","Riordz"
"3655228","2025-10-04 04:58:56","http://176.35.55.164:950/Photo.lnk","online","2025-12-14 00:17:02","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655228/","Riordz"
"3655222","2025-10-04 04:58:50","http://76.136.85.221:8081/AV.lnk","online","2025-12-14 00:14:56","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655222/","Riordz"
"3655220","2025-10-04 04:58:48","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000677/Consulta%20Geral/2025-04-22/info.zip","online","2025-12-13 23:25:13","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655220/","Riordz"
"3655213","2025-10-04 04:58:41","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2022-08-02/info.zip","online","2025-12-13 23:31:18","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655213/","Riordz"
"3655207","2025-10-04 04:58:36","http://49.204.232.47/Photo.lnk","online","2025-12-14 00:27:04","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655207/","Riordz"
"3655203","2025-10-04 04:58:33","http://43.230.44.36/info.zip","online","2025-12-14 00:37:34","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3655203/","Riordz"
"3655200","2025-10-04 04:58:27","http://32.219.189.94:41792/Video.lnk","online","2025-12-13 23:44:24","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655200/","Riordz"
"3655198","2025-10-04 04:58:22","http://98.213.164.39:8081/Video.lnk","online","2025-12-13 23:19:56","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655198/","Riordz"
"3655197","2025-10-04 04:58:21","http://45.179.225.75:79/AV.scr","online","2025-12-13 23:01:42","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655197/","Riordz"
"3655196","2025-10-04 04:58:20","http://73.71.107.192:8180/Video.lnk","online","2025-12-13 23:11:12","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655196/","Riordz"
"3655191","2025-10-04 04:58:15","http://187.247.242.34/Photo.lnk","online","2025-12-13 22:55:08","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655191/","Riordz"
"3655187","2025-10-04 04:58:02","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000162/Consulta%20Geral/info.zip","online","2025-12-13 22:59:11","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655187/","Riordz"
"3655179","2025-10-04 04:57:39","http://177.70.102.228:8070/TmpFTP/Disponibilidade%20de%20Servi%C3%A7o/PB/Normal/Produ%C3%A7%C3%A3o/info.zip","online","2025-12-14 00:27:53","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655179/","Riordz"
"3655174","2025-10-04 04:57:34","http://73.71.107.192:8180/AV.scr","online","2025-12-13 23:31:51","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655174/","Riordz"
"3655169","2025-10-04 04:57:28","http://43.230.44.36/AV.scr","online","2025-12-14 00:38:04","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655169/","Riordz"
"3655170","2025-10-04 04:57:28","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000405/Consulta%20Geral/2025-02-19/info.zip","online","2025-12-14 00:04:18","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655170/","Riordz"
"3655164","2025-10-04 04:57:19","http://47.50.167.228/Video.lnk","online","2025-12-14 00:50:06","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655164/","Riordz"
"3655162","2025-10-04 04:57:16","http://183.83.186.77/AV.scr","online","2025-12-13 23:48:33","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655162/","Riordz"
"3655160","2025-10-04 04:57:10","http://124.123.123.15/Video.lnk","online","2025-12-14 00:55:00","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655160/","Riordz"
"3655144","2025-10-04 04:56:30","http://181.36.153.151:81/info.zip","online","2025-12-14 01:09:27","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3655144/","Riordz"
"3655140","2025-10-04 04:56:26","http://115.96.25.65/AV.scr","online","2025-12-14 00:18:30","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655140/","Riordz"
"3655127","2025-10-04 04:56:04","http://183.83.186.77/Photo.lnk","online","2025-12-14 03:17:17","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655127/","Riordz"
"3655126","2025-10-04 04:56:02","http://222.252.31.94:1000/AV.lnk","online","2025-12-14 00:50:16","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655126/","Riordz"
"3655116","2025-10-04 04:55:44","http://76.154.249.207:8082/AV.scr","online","2025-12-13 23:28:27","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655116/","Riordz"
"3655115","2025-10-04 04:55:40","http://80.11.25.16/Photo.scr","online","2025-12-13 23:41:25","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655115/","Riordz"
"3655110","2025-10-04 04:55:32","http://72.219.74.233:8080/Video.lnk","online","2025-12-14 00:28:34","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655110/","Riordz"
"3655109","2025-10-04 04:55:29","http://93.43.53.67:78/AV.lnk","online","2025-12-13 22:47:38","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655109/","Riordz"
"3655099","2025-10-04 04:55:23","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000596/Consulta%20Geral/2025-04-29/info.zip","online","2025-12-14 00:00:13","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655099/","Riordz"
"3655093","2025-10-04 04:55:05","http://176.35.55.164:950/AV.lnk","online","2025-12-14 01:13:26","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655093/","Riordz"
"3655094","2025-10-04 04:55:05","http://88.28.218.163/Video.scr","online","2025-12-14 01:12:28","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655094/","Riordz"
"3655089","2025-10-04 04:55:04","http://116.72.16.185:6001/Video.scr","online","2025-12-13 23:48:57","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655089/","Riordz"
"3655090","2025-10-04 04:55:04","http://109.193.105.79/Photo.lnk","online","2025-12-13 23:50:46","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655090/","Riordz"
"3655088","2025-10-04 04:55:03","http://177.70.102.228:8070/TmpFTP/01/Consulta/2024-03-07/info.zip","online","2025-12-14 01:13:40","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655088/","Riordz"
"3655085","2025-10-04 04:54:57","http://177.70.102.228:8070/TmpFTP/01/Consulta/2025-01-02/info.zip","online","2025-12-13 22:49:30","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655085/","Riordz"
"3655084","2025-10-04 04:54:55","http://37.34.230.9/Video.lnk","online","2025-12-14 00:10:27","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655084/","Riordz"
"3655081","2025-10-04 04:54:51","http://124.123.123.15/info.zip","online","2025-12-14 01:07:49","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3655081/","Riordz"
"3655077","2025-10-04 04:54:49","http://122.165.240.3/Video.lnk","online","2025-12-13 22:59:32","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655077/","Riordz"
"3655073","2025-10-04 04:54:46","http://176.35.55.164:950/Video.lnk","online","2025-12-14 00:23:45","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655073/","Riordz"
"3655072","2025-10-04 04:54:45","http://71.198.110.126:8190/Video.scr","online","2025-12-13 22:53:15","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655072/","Riordz"
"3655070","2025-10-04 04:54:44","http://49.205.173.192/Video.scr","online","2025-12-13 22:48:01","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655070/","Riordz"
"3655065","2025-10-04 04:54:40","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000596/Consulta%20Geral/2025-02-13/info.zip","online","2025-12-14 00:22:52","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655065/","Riordz"
"3655064","2025-10-04 04:54:36","http://109.193.105.79/Video.lnk","online","2025-12-13 23:39:40","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655064/","Riordz"
"3655061","2025-10-04 04:54:31","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000596/Consulta%20Geral/2025-05-06/info.zip","online","2025-12-13 23:24:25","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655061/","Riordz"
"3655057","2025-10-04 04:54:26","http://122.165.240.3/AV.lnk","online","2025-12-14 00:57:50","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655057/","Riordz"
"3655054","2025-10-04 04:54:22","http://186.235.86.129/Photo.scr","online","2025-12-14 00:32:50","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655054/","Riordz"
"3655052","2025-10-04 04:54:21","http://80.11.25.16/AV.scr","online","2025-12-13 23:48:57","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655052/","Riordz"
"3655049","2025-10-04 04:54:18","http://82.67.13.197/AV.lnk","online","2025-12-14 00:33:36","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655049/","Riordz"
"3655045","2025-10-04 04:54:01","http://1.64.40.207/AV.lnk","online","2025-12-14 00:45:10","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655045/","Riordz"
"3655044","2025-10-04 04:53:59","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000405/Consulta%20Geral/2025-05-21/info.zip","online","2025-12-13 23:36:52","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655044/","Riordz"
"3655038","2025-10-04 04:53:52","http://93.43.53.67:78/Photo.lnk","online","2025-12-14 00:42:21","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655038/","Riordz"
"3655035","2025-10-04 04:53:49","http://201.16.194.227:2550/TmpFTP/02/Cancelamento/2020-07-21/info.zip","online","2025-12-14 01:12:24","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655035/","Riordz"
"3655034","2025-10-04 04:53:48","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2021-04-08/info.zip","online","2025-12-13 23:35:19","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655034/","Riordz"
"3655028","2025-10-04 04:53:44","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000596/Consulta%20Geral/2025-01-23/info.zip","online","2025-12-14 00:09:48","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655028/","Riordz"
"3655026","2025-10-04 04:53:42","http://201.16.194.227:2550/TmpFTP/CONS/1/0011/28082019084303/info.zip","online","2025-12-13 23:50:52","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655026/","Riordz"
"3655025","2025-10-04 04:53:39","http://80.11.25.16/Video.scr","online","2025-12-14 00:55:01","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655025/","Riordz"
"3655021","2025-10-04 04:53:29","http://80.11.25.16:41800/AV.scr","online","2025-12-14 00:27:44","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655021/","Riordz"
"3655016","2025-10-04 04:53:20","http://27.72.159.162:1000/Photo.scr","online","2025-12-13 23:02:31","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655016/","Riordz"
"3655010","2025-10-04 04:53:00","http://122.170.103.164/Photo.lnk","online","2025-12-14 00:58:02","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655010/","Riordz"
"3655008","2025-10-04 04:52:59","http://109.193.105.79/AV.lnk","online","2025-12-14 00:46:23","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655008/","Riordz"
"3655005","2025-10-04 04:52:55","http://103.8.164.18/Photo.scr","online","2025-12-14 00:32:12","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655005/","Riordz"
"3655004","2025-10-04 04:52:52","http://49.204.232.47/AV.scr","online","2025-12-14 00:49:55","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655004/","Riordz"
"3655001","2025-10-04 04:52:49","http://93.55.251.246:78/AV.lnk","online","2025-12-14 02:29:39","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3655001/","Riordz"
"3654999","2025-10-04 04:52:36","http://188.82.127.68/AV.scr","online","2025-12-13 23:00:13","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654999/","Riordz"
"3654996","2025-10-04 04:52:30","http://183.83.186.77/Photo.scr","online","2025-12-13 22:58:27","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654996/","Riordz"
"3654994","2025-10-04 04:52:25","http://122.165.240.3/info.zip","online","2025-12-13 23:11:35","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3654994/","Riordz"
"3654992","2025-10-04 04:52:23","http://177.70.102.228:8070/TmpFTP/01/Consulta/2024-01-11/info.zip","online","2025-12-14 00:01:42","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654992/","Riordz"
"3654991","2025-10-04 04:52:21","http://203.192.211.119/Video.scr","online","2025-12-13 22:53:15","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654991/","Riordz"
"3654985","2025-10-04 04:52:16","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2020-03-12/info.zip","online","2025-12-13 23:49:00","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654985/","Riordz"
"3654981","2025-10-04 04:52:12","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000162/Consulta%20Geral/2025-03-09/info.zip","online","2025-12-13 23:36:03","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654981/","Riordz"
"3654982","2025-10-04 04:52:12","http://98.213.164.39:8081/Photo.scr","online","2025-12-13 23:23:43","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654982/","Riordz"
"3654973","2025-10-04 04:52:01","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2020-10-09/info.zip","online","2025-12-13 23:12:51","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654973/","Riordz"
"3654971","2025-10-04 04:51:59","http://76.154.249.207:8082/Photo.lnk","online","2025-12-13 22:47:59","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654971/","Riordz"
"3654967","2025-10-04 04:51:48","http://141.155.36.213:41790/AV.lnk","online","2025-12-13 23:37:25","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654967/","Riordz"
"3654966","2025-10-04 04:51:47","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2024-10-01/info.zip","online","2025-12-14 00:48:23","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654966/","Riordz"
"3654962","2025-10-04 04:51:39","http://103.36.80.114/Photo.lnk","online","2025-12-13 23:07:14","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654962/","Riordz"
"3654957","2025-10-04 04:51:30","http://67.10.149.213/Photo.lnk","online","2025-12-13 23:54:26","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654957/","Riordz"
"3654953","2025-10-04 04:51:25","http://109.193.105.79/Photo.scr","online","2025-12-13 23:28:18","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654953/","Riordz"
"3654946","2025-10-04 04:51:18","http://203.192.211.119/AV.scr","online","2025-12-13 23:42:24","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654946/","Riordz"
"3654938","2025-10-04 04:51:09","http://24.93.22.147:8081/Video.lnk","online","2025-12-14 00:29:37","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654938/","Riordz"
"3654940","2025-10-04 04:51:09","http://177.70.102.228:8070/TmpFTP/01/Carta%20de%20Corre%C3%A7%C3%A3o/2020-07-13/info.zip","online","2025-12-13 23:09:46","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654940/","Riordz"
"3654936","2025-10-04 04:51:07","http://67.177.204.82:8081/Video.scr","online","2025-12-14 00:24:35","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654936/","Riordz"
"3654935","2025-10-04 04:51:05","http://68.148.10.182:81/Photo.scr","online","2025-12-14 00:01:16","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654935/","Riordz"
"3654928","2025-10-04 04:50:53","http://122.170.103.164/AV.scr","online","2025-12-14 00:05:16","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654928/","Riordz"
"3654927","2025-10-04 04:50:52","http://177.70.102.228:8070/TmpFTP/01/Carta%20de%20Corre%C3%A7%C3%A3o/2020-10-08/info.zip","online","2025-12-13 23:32:28","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654927/","Riordz"
"3654922","2025-10-04 04:50:47","http://122.170.103.164/Video.lnk","online","2025-12-13 23:30:12","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654922/","Riordz"
"3654923","2025-10-04 04:50:47","http://73.51.224.25/info.zip","online","2025-12-14 00:35:57","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3654923/","Riordz"
"3654921","2025-10-04 04:50:42","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000405/Consulta%20Geral/2025-01-26/info.zip","online","2025-12-13 22:53:35","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654921/","Riordz"
"3654917","2025-10-04 04:50:36","http://70.95.233.160:8010/Video.lnk","online","2025-12-13 22:56:34","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654917/","Riordz"
"3654902","2025-10-04 04:50:29","http://82.67.13.197/Video.lnk","online","2025-12-14 00:43:35","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654902/","Riordz"
"3654904","2025-10-04 04:50:29","http://71.198.110.126:8190/Photo.scr","online","2025-12-14 00:28:09","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654904/","Riordz"
"3654898","2025-10-04 04:50:26","http://160.202.15.212/AV.scr","online","2025-12-14 03:30:01","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654898/","Riordz"
"3654896","2025-10-04 04:50:20","http://201.16.194.227:2550/TmpFTP/Manifesta%C3%A7%C3%A3o/Situa%C3%A7%C3%A3o/2020-04-17/info.zip","online","2025-12-13 22:57:38","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654896/","Riordz"
"3654893","2025-10-04 04:50:15","http://71.239.7.81/Video.scr","online","2025-12-14 00:07:50","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654893/","Riordz"
"3654894","2025-10-04 04:50:15","http://177.70.102.228:8070/TmpFTP/01/Cancelamento/2020-05-04/info.zip","online","2025-12-13 23:21:38","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654894/","Riordz"
"3654892","2025-10-04 04:50:13","http://178.198.246.24/Video.lnk","online","2025-12-14 00:40:09","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654892/","Riordz"
"3654884","2025-10-04 04:50:05","http://45.179.225.75:79/Video.scr","online","2025-12-13 23:28:58","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654884/","Riordz"
"3654882","2025-10-04 04:50:04","http://177.70.102.228:8070/TmpFTP/CT-e/Distribui%C3%A7%C3%A3o/02589791000324/Consulta%20Geral/2025-03-01/info.zip","online","2025-12-14 02:08:25","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654882/","Riordz"
"3654874","2025-10-04 04:49:59","http://141.155.36.213:41790/info.zip","online","2025-12-14 01:03:19","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3654874/","Riordz"
"3654876","2025-10-04 04:49:59","http://47.216.198.156/Video.lnk","online","2025-12-13 23:58:56","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654876/","Riordz"
"3654868","2025-10-04 04:49:56","http://71.239.7.81/info.zip","online","2025-12-14 00:12:33","malware_download","CoinMiner,zip","https://urlhaus.abuse.ch/url/3654868/","Riordz"
"3654859","2025-10-04 04:49:51","http://80.11.25.16/AV.lnk","online","2025-12-14 00:43:05","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654859/","Riordz"
"3654860","2025-10-04 04:49:51","http://177.70.102.228:8070/TmpFTP/01/Recep%C3%A7%C3%A3o/2019-06-14/info.zip","online","2025-12-13 23:41:40","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654860/","Riordz"
"3654857","2025-10-04 04:49:49","http://27.72.159.162:1000/Video.scr","online","2025-12-14 01:08:18","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654857/","Riordz"
"3654858","2025-10-04 04:49:49","http://68.108.119.30:22420/AV.scr","online","2025-12-14 00:53:04","malware_download","CoinMiner","https://urlhaus.abuse.ch/url/3654858/","Riordz"
